,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,"
                        Колбаса сырокопченая сухая «Брауншвейгская». Продукт мясной, категории А, колбасное изделие, ГОСТ Р 55456-2013                    ",Колбасные изделия,Колбаса сырокопченая,5.000,4.600,2.4300,https://rskrf.ru
0,"
                        Мясной продукт. Изделие колбасное сырокопченое, колбаса «Брауншвейгская» категории А                    ",Колбасные изделия,Колбаса сырокопченая,5.000,4.450,1.9450,https://rskrf.ru
0,"
                        Шоколад горький Alpen Gold                    ",Кондитерские изделия,Шоколад горький ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Шоколад горький «Бабаевский» «Элитный», 75% какао                    ",Кондитерские изделия,Шоколад горький ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Ремесленный горький шоколад (74%) «ВкусВилл»                    ",Кондитерские изделия,Шоколад горький ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Шоколад с географическим происхождением какао-продуктов: горький шоколад «Санто-Доминго», 71,6% какао                    ",Кондитерские изделия,Шоколад горький ,5.000,4.950,4.9900,https://rskrf.ru
0,"
                        Экстра горький шоколад Ameri (70%)                    ",Кондитерские изделия,Шоколад горький ,5.000,4.900,4.9800,https://rskrf.ru
0,"
                        Горький шоколад Bucheron Stand'art                    ",Кондитерские изделия,Шоколад горький ,5.000,4.850,4.9700,https://rskrf.ru
0,"
                        Изделия кондитерские Maestrani, горький шоколад (72% какао)                    ",Кондитерские изделия,Шоколад горький ,5.000,4.850,4.9700,https://rskrf.ru
0,"
                        «Российский» шоколад, горький President Heritage                    ",Кондитерские изделия,Шоколад горький ,5.000,4.850,4.9700,https://rskrf.ru
0,"
                        Превосходный горький шоколад Lindt. Содержание какао - минимум 70%                    ",Кондитерские изделия,Шоколад горький ,5.000,4.800,4.9600,https://rskrf.ru
0,"
                        Горький шоколад Merci                    ",Кондитерские изделия,Шоколад горький ,5.000,5.000,4.7300,https://rskrf.ru
0,"
                        Шоколад горький (72% какао) «Победа вкуса»                    ",Кондитерские изделия,Шоколад горький ,5.000,3.650,4.7300,https://rskrf.ru
0,"
                        Горький шоколад «ЯR»                    ",Кондитерские изделия,Шоколад горький ,5.000,3.650,4.7300,https://rskrf.ru
0,"
                        Шоколад O'ZERA ARRIBA, 77,7%, горький шоколад                    ",Кондитерские изделия,Шоколад горький ,5.000,3.600,4.7200,https://rskrf.ru
0,"
                        Шоколад горький десертный «Коммунарка», 68%                    ",Кондитерские изделия,Шоколад горький ,5.000,3.600,4.7200,https://rskrf.ru
0,"
                        Изделия кондитерские сахаристые Belgian, горький шоколад (какао – 72%)                    ",Кондитерские изделия,Шоколад горький ,5.000,4.940,4.7180,https://rskrf.ru
0,"
                        Горький шоколад Bucheron the Original                    ",Кондитерские изделия,Шоколад горький ,5.000,3.550,4.7100,https://rskrf.ru
0,"
                        Горький шоколад (72% какао) FineLife                    ",Кондитерские изделия,Шоколад горький ,5.000,3.550,4.7100,https://rskrf.ru
0,"
                        Горький шоколад 72% Sobranie                    ",Кондитерские изделия,Шоколад горький ,5.000,3.550,4.7100,https://rskrf.ru
0,"
                        Горький шоколад (75% какао) «Априори»                    ",Кондитерские изделия,Шоколад горький ,5.000,3.550,4.7100,https://rskrf.ru
0,"
                        «Российский» горький шоколад с 70% содержанием какао-продуктов «Россия – щедрая душа»                    ",Кондитерские изделия,Шоколад горький ,5.000,4.900,4.7100,https://rskrf.ru
0,"
                        Швейцарский горький шоколад Movenpick                    ",Кондитерские изделия,Шоколад горький ,5.000,4.800,4.6900,https://rskrf.ru
0,"
                        Горький шоколад «Коркунов» (70% какао)                    ",Кондитерские изделия,Шоколад горький ,5.000,3.350,4.6700,https://rskrf.ru
0,"
                        Горький шоколад «Крупской» «Особый» (72% какао)                    ",Кондитерские изделия,Шоколад горький ,5.000,4.800,4.6100,https://rskrf.ru
0,"
                        Шоколад горький (75% какао) Globus                    ",Кондитерские изделия,Шоколад горький ,5.000,3.500,4.1600,https://rskrf.ru
0,"
                        Шоколад «О'Кей» горький (72% какао)                    ",Кондитерские изделия,Шоколад горький ,0.000,3.550,2.7700,https://rskrf.ru
0,"
                        Шоколад «Спартак» горький «Элитный»                    ",Кондитерские изделия,Шоколад горький ,0.000,3.550,,https://rskrf.ru
0,"
                        Шоколад молочный Bonvida                    ",Кондитерские изделия,Шоколад молочный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Dove молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Fine Life молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        KarlFazer молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Lindt Excellence Extra creamy молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Merci молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Movenpick молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Nestle шоколад молочный                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Plan B молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Ritter Sport Goldschatz молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Ritter Sport «Альпийское молоко» молочный шоколад с альпийским молоком                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Schogetten Alpine Milk Chocolate молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Sobranie молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Молочный шоколад «А.Коркунов»                    ",Кондитерские изделия,Шоколад молочный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Аксинья» шоколад молочный                     ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Шоколад молочный «Алёнка»                    ",Кондитерские изделия,Шоколад молочный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Воздушный» молочный пористый шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        «Победа Вкуса» молочный шоколад без сахара                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        «Россия Щедрая Душа» шоколад молочный пористый                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        «Россия Щедрая Душа» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        «Русский шоколад» молочный пористый                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Шоколад молочный «Спартак»                    ",Кондитерские изделия,Шоколад молочный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Яшкино» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,5.0000,https://rskrf.ru
0,"
                        Belgian молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,4.7500,https://rskrf.ru
0,"
                        Globus молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,5.000,4.4960,https://rskrf.ru
0,"
                        Шоколад молочный Alpen Gold                    ",Кондитерские изделия,Шоколад молочный,5.000,4.100,4.4600,https://rskrf.ru
0,"
                        Шоколад молочный Milka                    ",Кондитерские изделия,Шоколад молочный,5.000,4.100,4.4600,https://rskrf.ru
0,"
                        Кондитерские изделия: шоколад молочный «ВкусВилл»                    ",Кондитерские изделия,Шоколад молочный,5.000,4.100,4.4600,https://rskrf.ru
0,"
                        «О'кей» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,4.100,4.4600,https://rskrf.ru
0,"
                        «Слад&Ко» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,4.100,4.4600,https://rskrf.ru
0,"
                        «Сладкий Остров» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,4.100,4.4600,https://rskrf.ru
0,"
                        Villars молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,3.200,4.4200,https://rskrf.ru
0,"
                        Felicita молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,4.100,3.8600,https://rskrf.ru
0,"
                        «Мишка на севере» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,3.200,3.3200,https://rskrf.ru
0,"
                        «Победа вкуса» пористый молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,4.100,3.0600,https://rskrf.ru
0,"
                        «Праздничная открытка» молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,1.400,1.5900,https://rskrf.ru
0,"
                        Alten Burg молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,1.400,1.4400,https://rskrf.ru
0,"
                        Fiori молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,1.400,1.4400,https://rskrf.ru
0,"
                        SunMilk молочный шоколад                    ",Кондитерские изделия,Шоколад молочный,,0.500,1.0500,https://rskrf.ru
0,"
                        Печенье сдобное овсяное «Яшкино»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.900,4.4500,https://rskrf.ru
0,"
                        Печень сдобное «Особое» овсяное Globus                    ",Кондитерские изделия,Печенье овсяное,5.000,3.800,4.4000,https://rskrf.ru
0,"
                        Печень сдобное «Особое» овсяное «Хлебный Спас»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.700,4.3500,https://rskrf.ru
0,"
                        Печенье овсяное классическое «Полет ГОСТ»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.900,4.3000,https://rskrf.ru
0,"
                        Печенье сдобное овсяное «Сладкая слобода»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.900,4.3000,https://rskrf.ru
0,"
                        Печенье овсяное «Полет»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.800,4.2500,https://rskrf.ru
0,"
                        Печенье овсяное классическое «Посиделкино»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.800,4.2500,https://rskrf.ru
0,"
                        Печенье овсяное классическое «Хватай-ка»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.700,4.2000,https://rskrf.ru
0,"
                        Печенье «Овсяная изюминка» классическое, на сливочном масле                    ",Кондитерские изделия,Печенье овсяное,5.000,3.700,4.2000,https://rskrf.ru
0,"
                        Печенье овсяное, классическое, традиционное «Любятово»                    ",Кондитерские изделия,Печенье овсяное,5.000,5.000,4.0000,https://rskrf.ru
0,"
                        Печенье сдобное овсяное, классическое «Каждый День»                    ",Кондитерские изделия,Печенье овсяное,5.000,4.700,3.9500,https://rskrf.ru
0,"
                        Печенье сдобное «Царский десерт»                    ",Кондитерские изделия,Печенье овсяное,5.000,4.700,3.8500,https://rskrf.ru
0,"
                        Печенье овсяное «Кухмастер»                    ",Кондитерские изделия,Печенье овсяное,5.000,4.600,3.8000,https://rskrf.ru
0,"
                        Печенье овсяное «Лимак»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.600,3.3000,https://rskrf.ru
0,"
                        Печенье овсяное «Настоящее», печенье из смеси муки высшего сорта и овсяной                    ",Кондитерские изделия,Печенье овсяное,5.000,3.600,3.3000,https://rskrf.ru
0,"
                        Печенье сдобное овсяное Slakon                    ",Кондитерские изделия,Печенье овсяное,5.000,1.900,3.1500,https://rskrf.ru
0,"
                        Печенье неглазированное овсяное «Сдобыч»                    ",Кондитерские изделия,Печенье овсяное,5.000,3.600,3.1500,https://rskrf.ru
0,"
                        Печенье сдобное овсяное «Премиум» «Утреница»                    ",Кондитерские изделия,Печенье овсяное,5.000,1.500,2.2500,https://rskrf.ru
0,"
                        Зефир с ароматом ванили «Нева»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Зефир ванильный «Первый Бобруйский»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.800,4.7720,https://rskrf.ru
0,"
                        Зефир «Сладкие истории» с ванильным вкусом                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,4.7600,https://rskrf.ru
0,"
                        Зефир «Моё обожание» со вкусом ванили                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,4.7060,https://rskrf.ru
0,"
                        Зефир неглазированный, с ароматом ванили «Просто!»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,4.7060,https://rskrf.ru
0,"
                        Зефир с ароматом ванили Spar                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,4.4660,https://rskrf.ru
0,"
                        Зефир с ароматом ванили «Лянеж»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.200,4.4600,https://rskrf.ru
0,"
                        Зефир ванильный «Конфил»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.000,4.4000,https://rskrf.ru
0,"
                        Изделия пастильные. Зефир с ароматом ванили Globus                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.200,4.1660,https://rskrf.ru
0,"
                        Зефир ванильный, с ароматом ваниили «Петербургский кондитерЪ»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.600,3.8510,https://rskrf.ru
0,"
                        Зефир с ароматом ванили                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.000,3.8450,https://rskrf.ru
0,"
                        Зефир Eco-botanica, с ванильным вкусом и витаминами                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.000,3.8030,https://rskrf.ru
0,"
                        Зефир Billa со вкусом ванили                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,2.0000,https://rskrf.ru
0,"
                        Зефир с ароматом ванили «Праздник сластёны»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,2.0000,https://rskrf.ru
0,"
                        Зефир «Новый» с ароматом ванили «Ударница»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,5.000,2.0000,https://rskrf.ru
0,"
                        Зефир ванильный Belucci                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.550,1.8650,https://rskrf.ru
0,"
                        Изделие кондитерское пастильное. Белёвский зефир, ванильный                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,1.7600,https://rskrf.ru
0,"
                        Изделия кондитерские пастильные: зефир с ароматом ванили «Каждый день»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,1.7600,https://rskrf.ru
0,"
                        Зефир «Невский десерт» со вкусом ванили                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,1.7600,https://rskrf.ru
0,"
                        Изделия кондитерские пастильные. Зефир неглазированный ванильный «Сладуница»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,1.7600,https://rskrf.ru
0,"
                        Зефир с ароматом ванили «Шармэль»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,4.200,1.7600,https://rskrf.ru
0,"
                        Зефир «365 дней» с ароматом ванили                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.200,1.4600,https://rskrf.ru
0,"
                        Изделие кондитерское пастильное: зефир ванильный «Красная цена»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.200,1.4600,https://rskrf.ru
0,"
                        Зефир с ароматом ванили Aro                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.000,1.4000,https://rskrf.ru
0,"
                        Зефир ванильный «Вкусвилл»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.000,1.4000,https://rskrf.ru
0,"
                        Зефир ванильный «Сибирь»                    ",Кондитерские изделия,Зефир «Ванильный»,5.000,3.000,1.4000,https://rskrf.ru
0,"
                        Консервы, икра овощная, икра из кабачков (обжаренных) «Угощение славянки»                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Икра овощная: икра из кабачков «Меленъ»                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Консервы, икра из уваренных кабачков, высший сорт, стерилизованные «6 соток»                    ",Консервы,Овощная икра (кабачковая),5.000,4.325,4.4625,https://rskrf.ru
0,"
                        Консервы, икра овощная, икра из кабачков «По-домашнему», стерилизованная «Лукашинские закуски»                    ",Консервы,Овощная икра (кабачковая),5.000,3.650,4.3250,https://rskrf.ru
0,"
                        Консервы, икра овощная, икра из кабачков (обжаренных), продукт стерилизован «Пиканта»                    ",Консервы,Овощная икра (кабачковая),5.000,3.425,4.0125,https://rskrf.ru
0,"
                        Консервы, икра из овощей, икра из кабачков «Экстра», стерилизованные                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,3.9500,https://rskrf.ru
0,"
                        Консервы, икра из уваренных кабачков, высшего сорта «Юнона»                    ",Консервы,Овощная икра (кабачковая),5.000,2.750,3.8750,https://rskrf.ru
0,"
                        Консервы, икра овощная, икра из молодых кабачков, продукт стерилизован «Ресторация Обломов»                    ",Консервы,Овощная икра (кабачковая),5.000,2.975,3.7875,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, продукт из уваренных кабачков стерилизованный, сорт высший Aro                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,3.7500,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, из уваренных кабачков, продукт стерилизованный, высший сорт «Ашан»                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,3.7500,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, продукт из уваренных кабачков, стерилизованный «Скатерть-самобранка»                    ",Консервы,Овощная икра (кабачковая),5.000,5.000,3.7500,https://rskrf.ru
0,"
                        Икра из кабачков уваренных, консервы стерилизованные «Кубаночка»                    ",Консервы,Овощная икра (кабачковая),5.000,2.750,3.6750,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, продукт стерилизованный Eko                    ",Консервы,Овощная икра (кабачковая),5.000,4.325,3.4125,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, продукт из обжаренных кабачков, стерилизованный «Золотая осень»                    ",Консервы,Овощная икра (кабачковая),5.000,4.325,3.4125,https://rskrf.ru
0,"
                        Икра из кабачков (уваренных), консервы «Кухмастер»                    ",Консервы,Овощная икра (кабачковая),5.000,3.650,3.2750,https://rskrf.ru
0,"
                        Консервы, икра из кабачков, продукт стерилизованный Solvita                    ",Консервы,Овощная икра (кабачковая),5.000,3.425,2.9625,https://rskrf.ru
0,"
                        Консервы, икра из обжаренных кабачков, высшего сорта, стерилизованная «Дядя Ваня»                    ",Консервы,Овощная икра (кабачковая),5.000,3.425,2.9625,https://rskrf.ru
0,"
                        Овощные консервы, икра кабачковая, стерилизованная, для детей дошкольного и школьного возраста Ararat                    ",Консервы,Овощная икра (кабачковая),5.000,2.975,2.9375,https://rskrf.ru
0,"
                        Консервы овощные, продукт стерилизованный, готов к употреблению «Гудвин»                    ",Консервы,Овощная икра (кабачковая),5.000,2.750,2.8250,https://rskrf.ru
0,"
                        Икра из кабачков фирменная, консервы стерилизованные, изготовлены из уваренных кабачков «Фрау Марта»                    ",Консервы,Овощная икра (кабачковая),5.000,2.750,2.8250,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески атлантической (куски), натуральная, стерилизованная Nord Pilgrim                    ",Консервы,Печень трески ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески атлантической (куски), натуральная, стерилизованная «Ашан»                    ",Консервы,Печень трески ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Рыбные консервы стерилизованные. Печень трески атлантической (куски) натуральная «Вкусные консервы»                    ",Консервы,Печень трески ,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Рыбные консервы стерилизованные: Печень трески натуральная ICan                    ",Консервы,Печень трески ,5.000,4.790,4.8530,https://rskrf.ru
0,"
                        Печень трески атлантической, натуральная, стерилизованная «Ультрамарин»                    ",Консервы,Печень трески ,5.000,4.790,4.8530,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески атлантической (куски), натуральная, стерилизованная «Боско-Морепродукт»                    ",Консервы,Печень трески ,5.000,4.370,4.5590,https://rskrf.ru
0,"
                        Рыбные консервы стерилизованные. Консервы из печени рыб «БаренцРус»                    ",Консервы,Печень трески ,5.000,5.000,4.4000,https://rskrf.ru
0,"
                        Натуральные рыбные консервы стерилизованные: печень трески натуральная (куски) «5 Морей»                    ",Консервы,Печень трески ,5.000,3.845,4.1915,https://rskrf.ru
0,"
                        Консервы из печени рыб стерилизованные «Акватория»                    ",Консервы,Печень трески ,5.000,3.740,4.1180,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески атлантической (куски), натуральная, стерилизованная «Беринг»                    ",Консервы,Печень трески ,5.000,3.740,4.1180,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески атлантической (куски), натуральная, стерилизованная «Новый океан»                    ",Консервы,Печень трески ,5.000,3.740,4.1180,https://rskrf.ru
0,"
                        Рыбные консервы: печень трески аталантической (куски), натуральная, стерилизованная «Гостово»                    ",Консервы,Печень трески ,5.000,3.530,3.9710,https://rskrf.ru
0,"
                        Печень трески атлантической (куски), натуральная, стерилизованная «Морской котик»                    ",Консервы,Печень трески ,5.000,3.530,3.9710,https://rskrf.ru
0,"
                        Рыбные консервы. Печень трески атлантической (куски), натуральная, стерилизованная «Штурвал»                    ",Консервы,Печень трески ,5.000,3.530,3.9710,https://rskrf.ru
0,"
                        Консервы рыбные стерилизованные. Печень трески натуральная «Маяк»                    ",Консервы,Печень трески ,5.000,3.425,3.8975,https://rskrf.ru
0,"
                        Натуральные рыбные консервы стерилизованные. Печень трески натуральная, изготовленная из печени трески, минтая, макруруса «Капитан вкусов»                    ",Консервы,Печень трески ,5.000,3.140,3.6980,https://rskrf.ru
0,"
                        Рыбные консервы стерилизованные. Печень трески атлантической (куски) натуральная «Морская радуга»                    ",Консервы,Печень трески ,5.000,3.110,3.6770,https://rskrf.ru
0,"
                        Натуральные рыбные консервы стерилизованные. Печень трески тихоокеанская натуральная (кусочки) «КитБай»                    ",Консервы,Печень трески ,5.000,2.825,3.4775,https://rskrf.ru
0,"
                        Печень трески натуральная «ГОСТ»                    ",Консервы,Печень трески ,5.000,2.225,3.0575,https://rskrf.ru
0,"
                        Консервы из печени рыб стерилизованные «Спецзаказ»                    ",Консервы,Печень трески ,5.000,2.900,,https://rskrf.ru
0,"
                        Огурцы с зеленью в заливке                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Маринованные корнишоны                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Огурцы маринованные 6-9 см                    ",Консервы,Огурцы маринованные,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,4.800,4.9400,https://rskrf.ru
0,"
                        Корнишоны по-французски                    ",Консервы,Огурцы маринованные,5.000,4.800,4.9400,https://rskrf.ru
0,"
                        Огурцы маринованные 6-9 см                    ",Консервы,Огурцы маринованные,5.000,4.500,4.8500,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,4.8400,https://rskrf.ru
0,"
                        Огурцы маринованные 6-9 см                    ",Консервы,Огурцы маринованные,5.000,4.400,4.8200,https://rskrf.ru
0,"
                        Огурчики пикантные острые маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Огурцы маринованные 6-9 см                    ",Консервы,Огурцы маринованные,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Огурцы маринованные по-винницки                    ",Консервы,Огурцы маринованные,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Консервы, маринады овощные, огурцы маринованные «Хороший день».                    ",Консервы,Огурцы маринованные,4.000,5.000,4.8000,https://rskrf.ru
0,"
                        Огурцы маринованные 6-9 см                    ",Консервы,Огурцы маринованные,5.000,4.800,4.7800,https://rskrf.ru
0,"
                        Корнишоны с зеленью                    ",Консервы,Огурцы маринованные,5.000,4.800,4.7800,https://rskrf.ru
0,"
                        Корнишоны с сахаром и подслащивающим веществом кисло - сладкие                    ",Консервы,Огурцы маринованные,5.000,4.800,4.7800,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,4.800,4.7800,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,4.600,4.6800,https://rskrf.ru
0,"
                        Консервы: овощи маринованные, огурчики маринованные «Пиканта».                    ",Консервы,Огурцы маринованные,5.000,4.500,4.6500,https://rskrf.ru
0,"
                        Oгурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,4.400,4.6200,https://rskrf.ru
0,"
                        Огурчики маринованные деликатесные                    ",Консервы,Огурцы маринованные,5.000,4.200,4.5600,https://rskrf.ru
0,"
                        Корнишоны с белым бальзамическим уксусом                    ",Консервы,Огурцы маринованные,5.000,4.800,4.5400,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,4.400,4.5000,https://rskrf.ru
0,"
                        Огурчики маринованные деликатесные                    ",Консервы,Огурцы маринованные,5.000,4.600,4.4800,https://rskrf.ru
0,"
                        Консервы, маринады овощные, огурцы маринованные «Аппетитные огурчики, маринованные» Green Ray.                    ",Консервы,Огурцы маринованные,3.000,4.500,4.4500,https://rskrf.ru
0,"
                        Огурчики консервированные деликатесные                    ",Консервы,Огурцы маринованные,5.000,5.000,4.4000,https://rskrf.ru
0,"
                        Корнишоны маринованные хрустящие                    ",Консервы,Огурцы маринованные,5.000,5.000,4.4000,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,2.500,4.2500,https://rskrf.ru
0,"
                        Консервы, маринады овощные, огурцы маринованные целые Lutik.                    ",Консервы,Огурцы маринованные,3.000,3.600,4.1800,https://rskrf.ru
0,"
                        Консервы, маринады овощные, огурцы маринованные, высший сорт, пастеризованные «6 соток».                    ",Консервы,Огурцы маринованные,1.000,4.500,4.0500,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,4.0000,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,2.5000,https://rskrf.ru
0,"
                        Огурцы маринованные целые                    ",Консервы,Огурцы маринованные,5.000,5.000,2.5000,https://rskrf.ru
0,"
                        Огурцы маринованные                    ",Консервы,Огурцы маринованные,5.000,5.000,2.5000,https://rskrf.ru
0,"
                        Огурцы маринованные целые                    ",Консервы,Огурцы маринованные,5.000,4.800,2.4400,https://rskrf.ru
0,"
                        Огурцы корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,4.600,2.3800,https://rskrf.ru
0,"
                        Огурчики маринованные европейские                    ",Консервы,Огурцы маринованные,5.000,4.600,2.3800,https://rskrf.ru
0,"
                        Корнишоны маринованные                    ",Консервы,Огурцы маринованные,5.000,4.600,2.3800,https://rskrf.ru
0,"
                        Корнишоны маринованные деликатесные                    ",Консервы,Огурцы маринованные,5.000,4.600,2.3800,https://rskrf.ru
