,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,"Куриная печень ""Петелинка"" охлаждённая", Птица , Печень ,70,49,62,https://roscontrol.com/
0,"Куриная печень ""Мираторг"" охлаждённая", Птица , Печень ,61,70,63,https://roscontrol.com/
0,"Куриная печень ""Приосколье"" охлаждённая", Птица , Печень ,,, ,https://roscontrol.com/
0,"Наггетсы ""Петелинка"" куриные с сыром", Птица , Наггетсы ,81,35,48,https://roscontrol.com/
0,"Наггетсы ""Каждый день"" куриные", Птица , Наггетсы ,80,33,50,https://roscontrol.com/
0,Наггетсы Sadia куриные, Птица , Наггетсы ,83,44,56,https://roscontrol.com/
0,"Наггетсы ""Золотой петушок"" куриные", Птица , Наггетсы ,84,54,59,https://roscontrol.com/
0,"Наггетсы ""Мираторг"" куриные", Птица , Наггетсы ,84,50,53,https://roscontrol.com/
0,"Наггетсы ""Мираторг"" куриные с сыром", Птица , Наггетсы ,,, ,https://roscontrol.com/
0,Наггетсы Perfetto куриные с сыром, Птица , Наггетсы ,,, ,https://roscontrol.com/
0,"Наггетсы ""Золотой петушок"" куриные с сыром", Птица , Наггетсы ,,, ,https://roscontrol.com/
0,Наггетсы Fine life куриные с сыром, Птица , Наггетсы ,,, ,https://roscontrol.com/
0,"Наггетсы ""Дикси"" куриные", Птица , Наггетсы ,,, ,https://roscontrol.com/
0,"Наггетсы ""Наша семья"" куриные", Птица , Наггетсы ,,, ,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Верхневолжская птицефабрика"", охлажденное", Птица , Субпродукты ,81,31,60,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Моссельпром""", Птица , Субпродукты ,58,64,59,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Первая свежесть""", Птица , Субпродукты ,75,66,65,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Мираторг""", Птица , Субпродукты ,75,70,67,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Троекурово""", Птица , Субпродукты ,76,64,63,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Петелинка""", Птица , Субпродукты ,75,66,65,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Первая свежесть"", охлажденное", Птица , Субпродукты ,58,0,46,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Троекурово"", охлажденное", Птица , Субпродукты ,55,0,44,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Петруха"", охлажденное", Птица , Субпродукты ,31,0,39,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Петелинка"", охлажденное", Птица , Субпродукты ,56,0,46,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Мираторг"", охлажденное", Птица , Субпродукты ,0,0,29,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Петруха""", Птица , Субпродукты ,62,48,56,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Ржевское подворье"", охлажденное", Птица , Субпродукты ,55,35,54,https://roscontrol.com/
0,"Желудки цыплят-бройлеров ""Ярославский бройлер""", Птица , Субпродукты ,,, ,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Белая птица"", охлажденное", Птица , Субпродукты ,,, ,https://roscontrol.com/
0,"Сердце цыплят-бройлеров ""Ясные зори"", охлажденное", Птица , Субпродукты ,,, ,https://roscontrol.com/
0,"Фарш ""Рококо"" куриный", Птица , Фарш ,28,92,62,https://roscontrol.com/
0,"Фарш ""Петелинка"" куриный", Птица , Фарш ,23,0,29,https://roscontrol.com/
0,"Фарш ""Каждый день"" куриный", Птица , Фарш ,,, ,https://roscontrol.com/
0,"Фарш ""Троекурово"" куриный", Птица , Фарш ,,, ,https://roscontrol.com/
0,"Фарш ""Моссельпром"" куриный", Птица , Фарш ,,, ,https://roscontrol.com/
0,"Рулет ""Ремит"" ""Нежный"" куриный", Птица , Гастрономия ,63,56,42,https://roscontrol.com/
0,"Окорочок цыпленка-бройлера ""Каждый день"" варено-копченый", Птица , Гастрономия ,23,57,37,https://roscontrol.com/
0,"Рулет ""БахрушинЪ"" куриный", Птица , Гастрономия ,38,38,34,https://roscontrol.com/
0,"Рулет ""Снежана"" куриный", Птица , Гастрономия ,54,29,26,https://roscontrol.com/
0,"Рулет ""Мясницкий ряд"" ""Полтавский"" куриный", Птица , Гастрономия ,53,39,28,https://roscontrol.com/
0,Окорочок цыпленка-бройлера Selgros копчено-вареный, Птица , Гастрономия ,18,61,42,https://roscontrol.com/
0,"Рулет ""Таганский мясокомбинат"" ""Деликатесный"" куриный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Рулет ""ВкусВилл"" куриный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Рулет ""Окраина"" куриный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Рулет ""Сафа"" куриный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Рулет ""Усадьба Горбунова"" ""Оригинальный""куриный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Окорочок цыпленка-бройлера ""Коптильный двор"" варено-копченый", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Окорочок цыпленка-бройлера ""Деревенский завтрак"" варено-копченый", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Окорочок цыпленка-бройлера ""Рублёвский"" копчено-вареный", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Окорочок цыпленка-бройлера ""Ясная горка"" варено-копченый", Птица , Гастрономия ,,, ,https://roscontrol.com/
0,"Сардина натуральная ""Красная цена"" с добавлением масла", Рыба и морепродукты , Рыбные консервы ,72,64,65,https://roscontrol.com/
0,"Печень трески ""Морской котик""", Рыба и морепродукты , Рыбные консервы ,47,71,53,https://roscontrol.com/
0,"Печень трески ""5 морей""", Рыба и морепродукты , Рыбные консервы ,64,92,67,https://roscontrol.com/
0,Тунец консервированный Fortuna, Рыба и морепродукты , Рыбные консервы ,77,72,67,https://roscontrol.com/
0,"Тунец консервированный ""5 морей""", Рыба и морепродукты , Рыбные консервы ,80,65,68,https://roscontrol.com/
0,"Тунец консервированный ""Белый кит""", Рыба и морепродукты , Рыбные консервы ,80,71,69,https://roscontrol.com/
0,Тунец консервированный Fish House, Рыба и морепродукты , Рыбные консервы ,75,71,65,https://roscontrol.com/
0,"Тунец консервированный ""Барс""", Рыба и морепродукты , Рыбные консервы ,67,67,63,https://roscontrol.com/
0,"Килька в томатном соусе ""Совок""", Рыба и морепродукты , Рыбные консервы ,83,78,72,https://roscontrol.com/
0,Килька в томатном соусе Keano, Рыба и морепродукты , Рыбные консервы ,84,71,67,https://roscontrol.com/
0,"Килька в томатном соусе ""Ультрамарин""", Рыба и морепродукты , Рыбные консервы ,85,61,66,https://roscontrol.com/
0,"Килька в томатном соусе ""5 морей""", Рыба и морепродукты , Рыбные консервы ,87,71,68,https://roscontrol.com/
0,"Килька в томатном соусе ""Вкусные консервы""", Рыба и морепродукты , Рыбные консервы ,84,63,64,https://roscontrol.com/
0,"Сайра тихоокеанская ""Море внутри"" натуральная", Рыба и морепродукты , Рыбные консервы ,62,92,69,https://roscontrol.com/
0,"Сайра тихоокеанская ""Дальморепродукт"" натуральная", Рыба и морепродукты , Рыбные консервы ,60,90,68,https://roscontrol.com/
0,"Сайра тихоокеанская ""5 морей"" натуральная", Рыба и морепродукты , Рыбные консервы ,50,90,63,https://roscontrol.com/
0,Печень трески Setra, Рыба и морепродукты , Рыбные консервы ,81,82,69,https://roscontrol.com/
0,"Печень трески ""Морская радуга""", Рыба и морепродукты , Рыбные консервы ,68,73,61,https://roscontrol.com/
0,Шпроты в масле Kaija из балтийской кильки, Рыба и морепродукты , Шпроты ,76,57,59,https://roscontrol.com/
0,"Шпроты в масле ""Главпродукт"" из балтийской кильки", Рыба и морепродукты , Шпроты ,67,73,64,https://roscontrol.com/
0,Шпроты в масле Gold fish из балтийской кильки, Рыба и морепродукты , Шпроты ,67,63,59,https://roscontrol.com/
0,"Шпроты в масле ""5 Морей"" из балтийской кильки", Рыба и морепродукты , Шпроты ,64,56,57,https://roscontrol.com/
0,"Шпроты в масле ""Барс"" из балтийской кильки", Рыба и морепродукты , Шпроты ,79,63,61,https://roscontrol.com/
0,"Шпроты в масле ""Старая Рига"" из балтийской кильки", Рыба и морепродукты , Шпроты ,67,84,64,https://roscontrol.com/
0,"Шпроты в масле ""Капитан морей"" из салаки", Рыба и морепродукты , Шпроты ,77,46,57,https://roscontrol.com/
0,Шпроты в масле Keano, Рыба и морепродукты , Шпроты ,75,78,69,https://roscontrol.com/
0,"Шпроты в масле ""Рижское золото"" (""Гамма-А"")", Рыба и морепродукты , Шпроты ,65,79,66,https://roscontrol.com/
0,"Шпроты в масле ""Вкусные консервы""", Рыба и морепродукты , Шпроты ,60,70,64,https://roscontrol.com/
0,Шпроты в масле Fish House из балтийской кильки, Рыба и морепродукты , Шпроты ,54,73,57,https://roscontrol.com/
0,"Шпроты в масле ""Беринг"" из балтийской кильки", Рыба и морепродукты , Шпроты ,47,58,50,https://roscontrol.com/
0,"Шпроты в масле ""От Иваныча!"" из копченой салаки", Рыба и морепродукты , Шпроты ,70,44,52,https://roscontrol.com/
0,Шпроты в масле Morobell, Рыба и морепродукты , Шпроты ,61,47,51,https://roscontrol.com/
0,"Шпроты в масле ""Морская радуга""", Рыба и морепродукты , Шпроты ,67,25,47,https://roscontrol.com/
0,"Форель ""Карельские рыбные заводы"", слабосоленая, ломтики", Рыба и морепродукты , Соленая рыба ,75,58,63,https://roscontrol.com/
0,"Форель ""Русское море"" слабосоленая, ломтики", Рыба и морепродукты , Соленая рыба ,85,58,65,https://roscontrol.com/
0,"Форель ""Меридиан"" слабосоленая, ломтики", Рыба и морепродукты , Соленая рыба ,85,59,68,https://roscontrol.com/
0,"Семга слабосоленая ""Просто!""", Рыба и морепродукты , Соленая рыба ,71,46,48,https://roscontrol.com/
0,"Семга слабосоленая ""Санта Бремор""", Рыба и морепродукты , Соленая рыба ,83,74,62,https://roscontrol.com/
0,"Семга слабосоленая ""Русское море""", Рыба и морепродукты , Соленая рыба ,80,53,54,https://roscontrol.com/
0,"Сельдь ""Каждый день"" слабосоленая", Рыба и морепродукты , Соленая рыба ,75,47,53,https://roscontrol.com/
0,"Семга ""Русское море"" слабосоленая, ломтики", Рыба и морепродукты , Соленая рыба ,77,67,63,https://roscontrol.com/
0,"Форель ""ВкусВилл"" слабосоленая, ломтики", Рыба и морепродукты , Соленая рыба ,51,59,57,https://roscontrol.com/
0,"Сельдь ""Олива"" слабосоленая", Рыба и морепродукты , Соленая рыба ,76,69,60,https://roscontrol.com/
0,"Сельдь ""Меридиан"" слабосоленая", Рыба и морепродукты , Соленая рыба ,79,85,67,https://roscontrol.com/
0,"Сельдь ""Русская Рыбная Фактория"" слабосоленая", Рыба и морепродукты , Соленая рыба ,25,45,43,https://roscontrol.com/
0,"Сельдь ""А`море"" слабосоленая", Рыба и морепродукты , Соленая рыба ,25,59,47,https://roscontrol.com/
0,"Сельдь ""%"" слабосоленая", Рыба и морепродукты , Соленая рыба ,23,37,39,https://roscontrol.com/
0,"Сельдь ""Балтийский берег"" слабосоленая", Рыба и морепродукты , Соленая рыба ,28,59,44,https://roscontrol.com/
0,"Сельдь ""Д"" слабосоленая", Рыба и морепродукты , Соленая рыба ,72,83,61,https://roscontrol.com/
0,"Сёмга слабосолёная ""Каждый день""", Рыба и морепродукты , Соленая рыба ,66,78,62,https://roscontrol.com/
0,Сельдь ИП Лукашов В.Н. неразделанная солёная, Рыба и морепродукты , Соленая рыба ,32,77,58,https://roscontrol.com/
0,"""Русское море"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,76,96,72,https://roscontrol.com/
0,"""Сделано в море"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,66,93,67,https://roscontrol.com/
0,"""Красное золото"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,75,84,68,https://roscontrol.com/
0,"Икра ""Меридиан"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,79,93,72,https://roscontrol.com/
0,"Икра ""Русский рыбный мир""", Рыба и морепродукты , Красная икра ,63,65,57,https://roscontrol.com/
0,"Икра ""Русское море""", Рыба и морепродукты , Красная икра ,76,86,68,https://roscontrol.com/
0,Икра ARO, Рыба и морепродукты , Красная икра ,52,73,56,https://roscontrol.com/
0,"""Обкомовская""", Рыба и морепродукты , Красная икра ,49,73,56,https://roscontrol.com/
0,"""Северная компания""", Рыба и морепродукты , Красная икра ,47,17,38,https://roscontrol.com/
0,"""То, что надо"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"Икра ""Тунгутун"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,Икра Salmonica, Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"""Меридиан"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"""Алый жемчуг""", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"Икра ""Камчатское море""", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"""Русское море"", нерка, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"""Красное золото"", горбуша, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,"""Форвард-С"", кета, первый сорт", Рыба и морепродукты , Красная икра ,,, ,https://roscontrol.com/
0,Хек ARO тушка, Рыба и морепродукты , Замороженная рыба ,58,47,59,https://roscontrol.com/
0,"Хек ""ВкусВилл"" тушка", Рыба и морепродукты , Замороженная рыба ,72,49,64,https://roscontrol.com/
0,"Хек ""Индиго"" тушка", Рыба и морепродукты , Замороженная рыба ,63,41,63,https://roscontrol.com/
0,"Хек ""Магуро"" тушка", Рыба и морепродукты , Замороженная рыба ,69,49,64,https://roscontrol.com/
0,Горбуша Globus потрошеная без головы, Рыба и морепродукты , Замороженная рыба ,69,60,67,https://roscontrol.com/
0,Горбуша Aro потрошеная без головы, Рыба и морепродукты , Замороженная рыба ,70,69,70,https://roscontrol.com/
0,"Горбуша ""Волна"" потрошеная без головы", Рыба и морепродукты , Замороженная рыба ,73,60,71,https://roscontrol.com/
0,"Горбуша ""Каждый день"" потрошеная с головой", Рыба и морепродукты , Замороженная рыба ,73,68,69,https://roscontrol.com/
0,"Горбуша ""ВкусАрт"" потрошеная с головой", Рыба и морепродукты , Замороженная рыба ,66,38,56,https://roscontrol.com/
0,"Филе трески ""ВкусВилл""", Рыба и морепродукты , Замороженная рыба ,55,76,69,https://roscontrol.com/
0,"Филе минтая ""Artfish""", Рыба и морепродукты , Замороженная рыба ,85,56,65,https://roscontrol.com/
0,"Филе минтая ""Бухта Изобилия""", Рыба и морепродукты , Замороженная рыба ,92,59,71,https://roscontrol.com/
0,"Филе трески ""Океан вкуса""", Рыба и морепродукты , Замороженная рыба ,53,63,62,https://roscontrol.com/
0,"Филе трески ""Царица морей""", Рыба и морепродукты , Замороженная рыба ,65,68,64,https://roscontrol.com/
0,"Филе трески ""Рыбный год""", Рыба и морепродукты , Замороженная рыба ,49,69,60,https://roscontrol.com/
0,"Треска ""СП ХладоПродуктСервис""", Рыба и морепродукты , Замороженная рыба ,80,75,73,https://roscontrol.com/
0,Треска ARTFISH, Рыба и морепродукты , Замороженная рыба ,51,74,65,https://roscontrol.com/
0,"Филе трески ""Марлин""", Рыба и морепродукты , Замороженная рыба ,53,30,52,https://roscontrol.com/
0,"Крабовые палочки ""Русское море""", Рыба и морепродукты , Продукты из сурими ,61,49,36,https://roscontrol.com/
0,"Крабовые палочки ""Меридиан""", Рыба и морепродукты , Продукты из сурими ,67,59,42,https://roscontrol.com/
0,"Крабовое мясо (имитация) ""Меридиан""", Рыба и морепродукты , Продукты из сурими ,65,32,37,https://roscontrol.com/
0,"Крабовое мясо (имитация) ""Дикси"" (""Д"")", Рыба и морепродукты , Продукты из сурими ,81,33,40,https://roscontrol.com/
0,Крабовые палочки Vici, Рыба и морепродукты , Продукты из сурими ,62,25,32,https://roscontrol.com/
0,"Крабовое мясо (имитация) "" А`Море""", Рыба и морепродукты , Продукты из сурими ,51,36,33,https://roscontrol.com/
0,"Крабовое мясо (имитация) ""Русское море""", Рыба и морепродукты , Продукты из сурими ,56,10,26,https://roscontrol.com/
0,"""Красная цена""", Рыба и морепродукты , Продукты из сурими ,79,53,46,https://roscontrol.com/
0,Polar, Рыба и морепродукты , Продукты из сурими ,81,51,60,https://roscontrol.com/
0,"Крабовые палочки ""А'море""", Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,"Крабовые палочки ""Санта Бремор""", Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,"Крабовое мясо (имитация) ""Санта Бремор""", Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,Крабовое мясо (имитация) Vici, Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,"Крабовые палочки ""Наша семья / Фишерель""", Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,"""Каждый день""", Рыба и морепродукты , Продукты из сурими ,,, ,https://roscontrol.com/
0,"Филе сельди ""Русское море"" кусочками", Рыба и морепродукты , Пресервы рыбные ,71,22,47,https://roscontrol.com/
0,"Филе сельди ""Балтийский берег"" кусочками", Рыба и морепродукты , Пресервы рыбные ,72,45,57,https://roscontrol.com/
0,"""Балтийский берег"" сельдь соленая (пресервы)", Рыба и морепродукты , Пресервы рыбные ,42,72,62,https://roscontrol.com/
0,"Сельдь ""Каждый день"" специального посола", Рыба и морепродукты , Пресервы рыбные ,51,30,42,https://roscontrol.com/
0,"Сельдь ""А'Море"" специального посола", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Сельдь ""Балтийский берег"" специального посола", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,Сельдь Vici специального посола, Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Сельдь ""Меридиан"" специального посола", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Филе сельди ""Санта Бремор / Матиас"" кусочками", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Коктейль из морепродуктов ""Санта Бремор""", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,Коктейль из морепродуктов Fish House, Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Коктейль из морепродуктов ""Каждый день""", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Коктейль из морепродуктов ""Меридиан""", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Коктейль из морепродуктов ""Русское море""", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Филе сельди ""Каждый день"" кусочками", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Филе сельди ""А`море"" кусочками", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,Филе сельди Vici / Любо есть кусочками, Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Филе сельди ""Vici"" кусочками", Рыба и морепродукты , Пресервы рыбные ,,, ,https://roscontrol.com/
0,"Креветки Agama, варено-мороженые, 70/90", Рыба и морепродукты , Креветки ,67,81,70,https://roscontrol.com/
0,"Креветки Polar, варёно-мороженые, 90/120", Рыба и морепродукты , Креветки ,69,89,73,https://roscontrol.com/
0,"Креветки ""Новый океан"" королевские, варено-мороженные", Рыба и морепродукты , Креветки ,90,92,77,https://roscontrol.com/
0,"Креветки Agama королевские, варено-мороженные", Рыба и морепродукты , Креветки ,87,74,74,https://roscontrol.com/
0,Креветки Polar premium, Рыба и морепродукты , Креветки ,86,98,79,https://roscontrol.com/
0,"Креветки VICI Приорити королевские, варено-мороженные", Рыба и морепродукты , Креветки ,87,60,66,https://roscontrol.com/
0,Креветки Fish House, Рыба и морепродукты , Креветки ,82,71,73,https://roscontrol.com/
0,"Креветки Развесные ""Агама Роял Гринланд""", Рыба и морепродукты , Креветки ,67,62,66,https://roscontrol.com/
0,"Креветки ""Бухта изобилия""", Рыба и морепродукты , Креветки ,84,70,72,https://roscontrol.com/
0,"Креветки Borealis, варено-мороженые, 90/120", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки ""Бухта изобилия"", варено-мороженые, 70/90", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки Fish&More, варено-мороженые, 70/90", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,Креветки Креветки Eurospar варено-мороженые, Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки Креветки ""Ашан"" варено-мороженые", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки Креветки ""Перекрёсток"" варено-мороженые", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки Polar королевские, варено-мороженные", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки ""Globster"" королевские, варено-мороженые", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0,"Креветки ""Лагуна""", Рыба и морепродукты , Креветки ,,, ,https://roscontrol.com/
0," Масляная рыба ""Балтийский берег"" х/к", Рыба и морепродукты , Копченая рыба ,75,49,55,https://roscontrol.com/
0," Масляная рыба ""Олива"" х/к", Рыба и морепродукты , Копченая рыба ,58,54,52,https://roscontrol.com/
0, Мойва Selgros х/к, Рыба и морепродукты , Копченая рыба ,71,65,60,https://roscontrol.com/
0," Скумбрия ""Русское море"" х/к", Рыба и морепродукты , Копченая рыба ,82,84,73,https://roscontrol.com/
0, Скумбрия Vici х/к, Рыба и морепродукты , Копченая рыба ,79,82,73,https://roscontrol.com/
0," Скумбрия VICI/""Любо есть"" х/к", Рыба и морепродукты , Копченая рыба ,80,60,58,https://roscontrol.com/
0," Масляная рыба ""А`море"" х/к", Рыба и морепродукты , Копченая рыба ,0,40,28,https://roscontrol.com/
0," Мойва ""Рыбная история"" х/к", Рыба и морепродукты , Копченая рыба ,75,25,47,https://roscontrol.com/
0," Масляная рыба ""Океан"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Масляная рыба ""Меридиан"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Скумбрия Billa, х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Скумбрия ""Fish Fabric / Русскiй буфетъ"", х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Скумбрия ""А`море"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Скумбрия ""СТМ"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Скумбрия ""Балтийский берег"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Мойва ""Каждый день"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0, Мойва Leor х/к, Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0," Мойва ""Томилинская"" х/к", Рыба и морепродукты , Копченая рыба ,,, ,https://roscontrol.com/
0,"Салат из морской капусты ""Спецзаказ""", Рыба и морепродукты , Морская капуста ,71,77,66,https://roscontrol.com/
0,"Салат из морской капусты ""Морская миля""", Рыба и морепродукты , Морская капуста ,59,63,57,https://roscontrol.com/
0,"Салат из морской капусты ""Морская радуга""", Рыба и морепродукты , Морская капуста ,80,68,65,https://roscontrol.com/
0,"Салат из морской капусты ""Доброфлот""", Рыба и морепродукты , Морская капуста ,70,80,65,https://roscontrol.com/
0,"Салат из морской капусты ""5 морей""", Рыба и морепродукты , Морская капуста ,82,71,67,https://roscontrol.com/
0,"Салат из морской капусты ""Капитан вкусов""", Рыба и морепродукты , Морская капуста ,81,43,55,https://roscontrol.com/
0,"Салат из морской капусты ""Беринг""", Рыба и морепродукты , Морская капуста ,83,54,61,https://roscontrol.com/
0,"Салат из морской капусты ""Морской котик""", Рыба и морепродукты , Морская капуста ,85,47,57,https://roscontrol.com/
0,"Вобла ""Блесна / Дикси"" вяленая", Рыба и морепродукты , Вяленая рыба ,89,18,53,https://roscontrol.com/
0,Вобла Plesk вяленая, Рыба и морепродукты , Вяленая рыба ,78,17,51,https://roscontrol.com/
0,"Вобла ""Фландерр / МастерСнэк"" вяленая", Рыба и морепродукты , Вяленая рыба ,70,21,43,https://roscontrol.com/
0,"Вобла ""Олива"" вяленая", Рыба и морепродукты , Вяленая рыба ,63,19,42,https://roscontrol.com/
0,"Вобла ""Вяльково"" вяленая", Рыба и морепродукты , Вяленая рыба ,82,14,53,https://roscontrol.com/
0,"Карп ""Перекресток"" живой", Рыба и морепродукты , Свежая рыба ,54,54,61,https://roscontrol.com/
0,"Карп ""Ашан"" живой", Рыба и морепродукты , Свежая рыба ,51,62,62,https://roscontrol.com/
0,Карп Selgros живой, Рыба и морепродукты , Свежая рыба ,78,62,70,https://roscontrol.com/
0,Карп Metro живой, Рыба и морепродукты , Свежая рыба ,76,52,67,https://roscontrol.com/
0,"Карп ""О`кей"" живой", Рыба и морепродукты , Свежая рыба ,43,13,45,https://roscontrol.com/
0,"Карп ""Глобус живой", Рыба и морепродукты , Свежая рыба ,72,38,57,https://roscontrol.com/
